"Subject" "ActivityName" "odyAcc-mean()-X" "odyAcc-mean()-Y" "odyAcc-mean()-Z" "odyAcc-std()-X" "odyAcc-std()-Y" "odyAcc-std()-Z" "GravityAcc-mean()-X" "GravityAcc-mean()-Y" "GravityAcc-mean()-Z" "GravityAcc-std()-X" "GravityAcc-std()-Y" "GravityAcc-std()-Z" "BodyAccJerk-mean()-X" "BodyAccJerk-mean()-Y" "BodyAccJerk-mean()-Z" "BodyAccJerk-std()-X" "BodyAccJerk-std()-Y" "BodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X"
"53" 9 "WALKING_DOWNSTAIRS" 0.295923445 -3.44419766313333 -2.87304335145238 0.12336463347619 -2.54854335314762 -1.64307271735714 0.938417773333333 -4.57597249009762 -1.28680795571905 -9.52141220714286 -9.36306558809524 -8.76641297380952 -1.3360164482619 -1.70146376395238 -1.29048745430952 -1.63223514951667 -3.26565557542857 -3.89459736904762 -2.36897640625 -3.0142830105 -0.10941681552381 -4.09912272380952 -3.62052164285714 -3.12871622619048 -1.99167089537619 -2.72265358917619 -2.08582818406429 -5.09669314047619 -4.48602451190476 -4.17239550952381 -0.325657762714286 0.0568188360952381 -0.325657762714286 0.0568188360952381 -3.12391981615476 -1.16380030804762 -2.67393502140476 -3.22331464761905 -4.69028434047619 -4.55855425238095 -0.433213340452381 -2.14660412578571 -1.85983699515786 0.250488758869048 -3.05089844857143 -1.66701169385714 -4.40633905714286 -1.27473002490476 -1.70189316490952 -2.61208644469048 -3.35605173095238 -3.45357220209524 -1.82670065455714
"54" 9 "WALKING_UPSTAIRS" 0.262436475714286 -3.00818128477 -3.25740764285714 -3.6144437755102 -3.20316892244898 -3.81123923458367 0.902647777755102 -1.1838511247551 -2.84291059183673 -9.54383557142857 -9.01317321632653 -8.9407107877551 -0.938829946632653 -1.5233640404898 -1.53527585720612 -3.35291644693878 -5.86147012244898 -6.47296002040816 -2.35499786993878 -2.37782818386102 -1.00567590636122 -3.47010093481633 -4.00859067959184 -2.80413486296694 -2.21684629759184 -2.59416027511633 -2.06628530714286 -6.60419534285714 -7.08604774693878 -6.5711420122449 -2.60727581428571 -4.00222037142857 -2.60727581428571 -4.00222037142857 -4.40667540204082 -4.45485397959184 -2.60937857054082 -4.28113562571429 -6.72840561836735 -7.48651255510204 -3.42735952653061 -4.05022798163265 -3.9987199 -3.69815777346939 -3.08746587959184 -3.97332636509388 -4.07264621885714 -3.07972369261224 -3.13579358102041 -4.02044750408163 -6.08498592040816 -6.15125710612245 -3.27421989591837
"55" 10 "LAYING" 0.280230574137931 -2.04248177628103 -1.72362058965517 -9.68283685 -9.46454302068966 -9.5947148637931 -4.53069737586207 -4.08919181224138 -2.4532091562069 -9.54531941896552 -9.66701156034483 -9.63436559898276 -0.045287529012069 -0.394974144146552 -1.89093291527845 -9.78007466724138 -9.66930793448276 -9.76256662586207 -2.5758227465069 -5.82511174801724 -0.00760599870689656 -9.61713199827586 -9.53660207586207 -9.71940597413793 -6.00518419493103 -3.92537723356897 -5.19867780813793 -9.65900578103448 -9.66621040344828 -9.83949302758621 -9.56781819655173 -9.42322759810345 -9.56781819655173 -9.42322759810345 -9.76234435172414 -9.67556980689655 -9.37590998793103 -9.27471165517241 -9.70830848965517 -9.59632931551724 -9.6918420862069 -9.54341849137931 -9.64300845172414 -9.6796803862069 -9.55712783275862 -9.74928538275862 -2.57757303424138 -0.692186184189655 -0.407262930568966 -9.79014668793103 -9.68039173793103 -9.72592212931034 -9.78904364137931
"56" 10 "SITTING" 0.270612056481481 -2.39808666987037 -1.89118807962963 -9.82901825925926 -9.29283581296296 -9.67826981666667 0.791887198148148 -1.99235230333333 0.20253457287037 -9.73128354074074 -9.35690006481481 -9.66898520555556 0.0775372505185185 -0.553158175462963 -2.890071071055 -9.88946414074074 -9.80756789814815 -9.88255803703704 -2.87455820185185 -5.74453086505556 -0.466531421555556 -9.88873097222222 -9.84373304814815 -9.60445962037037 -8.46999988148148 -4.11216540925926 -5.1612263894363 -9.75659990555556 -9.92584494814815 -9.90259813148148 -9.6075719962963 -9.39669591481482 -9.6075719962963 -9.39669591481482 -9.88054237592593 -9.85209856296296 -9.44202043703704 -9.63064577592593 -9.93707487592593 -9.91696196481482 -9.84943144259259 -9.404502 -9.7464465462963 -9.82242427777778 -9.30169998518519 -9.66121042592593 -2.28536152122148 -1.88114187768519 -0.15848292047088 -9.89365013888889 -9.80962856111111 -9.86056767777778 -9.89550917407407
"57" 10 "STANDING" 0.276650300681818 -2.03003667542727 -2.34899378863636 -9.78403481818182 -9.19561843409091 -9.41271440454545 0.954008785454545 -1.02888323259091 -1.15069144380455 -9.91259485 -9.75410724090909 -9.59579657727273 0.0809784390227273 -0.926776113508409 -2.30579772783864 -9.64311490454545 -9.41328663409091 -9.764306 -3.25883846154545 -5.78841688868182 0.0215637086818182 -9.29895057954545 -9.58861164090909 -9.53681099545455 -5.04068398181818 -4.11966074790909 -5.14761787954545 -9.50367548409091 -9.76445016590909 -9.69051030681818 -9.51988907954545 -9.37264537954545 -9.51988907954545 -9.37264537954545 -9.65163818409091 -9.52058214545455 -9.29787259772727 -9.20486810227273 -9.71637661590909 -9.64409410454545 -9.70099814318182 -9.23378745227273 -9.55272383863636 -9.82949246136364 -9.21860476590909 -9.38098683181818 -0.743843585068182 -2.18382788227273 -1.19895845776136 -9.63565166136364 -9.42187760454545 -9.72241512272727 -9.68612135909091
"58" 10 "WALKING" 0.278574076603774 -3.32696656173208 -3.3488595754717 -2.87480148015094 -1.57150292020755 -3.95645072075472 0.963092149811321 -1.0568533889434 0.0549276242264151 -9.74435158113208 -9.71114719811321 -9.57862728301887 -0.633744186490566 -1.35139642526226 -2.05604991410566 -2.07366074262642 -1.4019548111283 -5.11662905849057 -2.98045143692642 -3.52371446369119 -0.152006432808491 -4.14205475283019 -2.50853318679245 -2.23425753207547 -2.07055337295283 -2.1844556695 -2.03677037965849 -3.66063723207547 -5.09683327924528 -3.29079492641509 -3.24679785660377 -2.68200317376604 -3.24679785660377 -2.68200317376604 -2.91908940662264 -1.02143107143962 -2.12302344528302 -4.02025135660377 -4.40363636603774 -5.01027916603774 -2.42213352432075 -1.48077054319623 -4.1218272245283 -2.94937370211321 -2.3568826144717 -4.35304215660377 -3.05319404716981 0.122680553113208 -0.0259357999188679 -2.74143697185094 -1.25354159258245 -4.64020508867925 -1.74129938637491
"59" 10 "WALKING_DOWNSTAIRS" 0.290401594315789 -2.87652754934211 -2.96569947093158 0.295733547631579 -1.03083876778947 -2.52759455182237 0.939807421052632 -0.843441876894737 -0.652262206813158 -9.39267613157895 -9.37003823684211 -9.02085224736842 -0.972067693447368 -1.63975287010526 -1.71197130466842 0.223275806105263 -3.18410314412053 -3.48706895526316 -2.56852706073684 -2.26565448691053 -0.628484375610526 -3.40276386718421 -3.11407525263158 -1.37999754284474 -1.89829858547368 -1.86647234544737 -2.21992131886579 -4.16986139210526 -4.71650977631579 -3.14291121747368 0.250843769394737 0.156998205421053 0.250843769394737 0.156998205421053 -1.24830162721474 -0.296424427552632 -2.08647610097105 -3.22055029926316 -4.01854311315789 -4.94105756315789 0.122981942105263 -1.16430074548421 -2.38236829160526 0.324957743157895 -1.80760866582105 -2.68686170263158 -3.35980611842105 -1.4708161335 -0.301613622631579 0.181419131002632 -2.71039161763947 -2.91403947721053 0.0326324763105263
"60" 10 "WALKING_UPSTAIRS" 0.267121853404255 -2.57541440089362 -2.59466854440851 -2.26551639995745 -2.05933813155745 -1.98706519143191 0.931861027446809 -1.24068203808511 -0.364270190570213 -9.59216072340426 -9.37039417446809 -8.64745838297872 -1.32881796819149 -1.82808507403617 -1.86439708406383 -3.04104029744681 -3.1630066903617 -6.07520480212766 -1.67576524759574 -2.53351783697872 -0.180408943085106 -3.95527964893617 -1.66038265583191 -3.81402621489362 -2.7566254577617 -1.23873086659255 -1.72260168895745 -4.27291343617021 -6.0462905787234 -4.82244799361702 -2.58797466226809 -2.75972238314894 -2.58797466226809 -2.75972238314894 -3.01326419361702 -2.75016489795319 -1.73501829093617 -2.3029561547234 -5.23462968510638 -6.18272355319149 -2.54507376902128 -2.63619707890213 -3.55544327446809 -2.4206513000766 -2.50023250098213 -1.60570279611702 -3.21762977638298 -2.26999980518511 -3.47339486257447 -2.59357924984468 -2.64904301702128 -5.53230667234043 -2.77026075026255
"61" 11 "LAYING" 0.280592970877193 -1.86051461578947 -2.13791243859649 -9.8477733 -9.72196873859649 -9.71311176842105 -1.34832031403509 0.943017941403509 0.112620189964912 -9.7956560245614 -9.90765579649123 -9.84192606315789 0.0766645337017544 -0.0646523157422807 -2.14490149781667 -9.85259108596491 -9.72777455263158 -9.82111784210526 -2.71433131256842 -6.23079190370175 0.152019015929825 -9.80836884561404 -9.66653170350877 -9.59897432807018 -5.75917079298246 -4.33204500987719 -5.14365180017544 -9.81724838421053 -9.90845724736842 -9.86549063333333 -9.80621180175439 -9.72891829473684 -9.80621180175439 -9.72891829473684 -9.83330628421053 -9.76504858596491 -9.52523752105263 -9.54713182807017 -9.90641248245614 -9.84476476666667 -9.83801365614035 -9.71403935438597 -9.73576812807018 -9.85322211929824 -9.73589287368421 -9.71668077017544 -1.96359519595789 -0.351013634280702 -0.288271782701754 -9.84884874385965 -9.73882496666667 -9.79564844210526 -9.87122678245614
"62" 11 "SITTING" 0.276590197358491 -2.80566744720755 -1.90253676226415 -9.82796562075472 -9.21402118113208 -9.68370181886792 0.871963798301887 -0.767762329645283 0.188531695981132 -9.88069341132075 -9.49792572075472 -9.71661610754717 0.0761777324716981 -0.972548097832075 -1.84152595568491 -9.80335163584906 -9.66766643396226 -9.83441609622641 -3.19536065660377 -6.57461106415094 -0.326356629773585 -9.88164911509434 -9.82249040188679 -9.5284431245283 -7.37732453962264 -4.10597747341509 -5.3014717737 -9.90501518301887 -9.88554820188679 -9.81016044716981 -9.61970763773585 -9.44581826415094 -9.61970763773585 -9.44581826415094 -9.7935563509434 -9.74511726792453 -9.3490334 -9.59964488301887 -9.89519031132076 -9.86256664716981 -9.81481454339623 -9.34503182830189 -9.72855110377358 -9.83389810188679 -9.20047161698113 -9.67884390943396 -2.21997350860377 -1.07933654479245 -0.386469157943396 -9.80831750377359 -9.67454617735849 -9.81124861320755 -9.81607942075472
"63" 11 "STANDING" 0.277715562765957 -2.05585667348936 -1.08686630425532 -9.94978878723404 -9.64173331702128 -9.86382712765957 0.956464535957447 -1.73082704680851 0.127198423404255 -9.94529398085106 -9.81047828723404 -9.89433253617021 0.0760097721914894 -0.397572246523404 -2.00495285124766 -9.92527404255319 -9.79428279574468 -9.90132989574468 -2.93141521489362 -6.71945869574468 0.0597703250212766 -9.80242494680851 -9.94210471914894 -9.80636664893617 -6.78367064468085 -3.95992140851064 -5.29951947453192 -9.86690403617021 -9.95571631276596 -9.90663218510638 -9.84853836595745 -9.8030536893617 -9.84853836595745 -9.8030536893617 -9.89242377234043 -9.88853960638298 -9.79978011489362 -9.77071437446808 -9.93428183617021 -9.92579166595745 -9.93808050638298 -9.68703072553192 -9.87669785531915 -9.95573762978723 -9.6350679 -9.85958517446809 -0.893328856812766 -1.33506608670213 0.19301883287234 -9.92385450851064 -9.79287024255319 -9.88460788085106 -9.93414564042553
"64" 11 "WALKING" 0.271821892881356 -3.38267668447797 -4.09248491694915 -4.22842071864407 -2.00062356025763 -5.30626311355932 0.946468451355932 -2.12045870169492 0.134053215101695 -9.8110101440678 -9.66240553559322 -9.60852684067797 -0.811653256847458 -1.50322867482881 -1.98028778915593 -4.28516343559322 -3.36955522283051 -7.20654731186441 -3.20511440616102 -3.77685539133898 -0.120036103703483 -5.96346930847458 -4.99625287288136 -4.34178202542373 -2.7894676910017 -1.94421278147458 -2.77602443883559 -5.41616397118644 -7.37993755932203 -5.51079942542373 -2.88323472033898 -4.87735915084746 -2.88323472033898 -4.87735915084746 -4.02333202033898 -4.03141284745763 -4.21801673559322 -5.58362783220339 -6.3073270559322 -7.53671416101695 -3.96533731864407 -2.25236049077797 -6.16402910169491 -4.33703311525424 -2.89162245887119 -5.23093394915254 -3.7360793220339 -2.52259313235932 -1.13051147507831 -4.53265268813559 -2.96967588474576 -6.9259387220339 -4.5394304
"65" 11 "WALKING_DOWNSTAIRS" 0.291605631956522 -2.60604372630891 -4.01600085 -0.598703925832609 -0.60066634048913 -3.24026938043478 0.941746406521739 -2.00321942608696 0.132371684891304 -9.54497498695652 -9.26310469565217 -9.25814906086956 -1.61279269469565 -1.21372258393478 -1.8157278911087 -2.93912802648696 -2.38873507316304 -5.79710482173913 -3.00355365515217 -1.73251317354348 -1.41392866997826 -4.41686205210217 -4.95911719565217 -3.18959594782609 -1.76187392765217 -2.13925107813696 -2.13267940355652 -5.3437494826087 -6.84593318695652 -4.80559152608696 -0.21102665903913 -0.938407646132609 -0.21102665903913 -0.938407646132609 -2.74172365 -2.87764195928261 -2.77431736682609 -3.92461473276522 -5.99294760652174 -6.77750588478261 -1.48376817459565 -1.63216767405435 -3.77624755652174 -0.428268232434783 -1.53076135598043 -3.48626581521739 -4.0554316173913 -2.21382905534348 -1.61770232276087 -2.81988694528478 -2.8720183051087 -5.30225529130435 -2.85016269956522
"66" 11 "WALKING_UPSTAIRS" 0.263775859277778 -2.64239438033889 -4.40193928148148 -2.52015675185185 -2.97681912953519 -2.18385148518519 0.892626155555556 -3.43576924814815 0.146633747092593 -9.53463105740741 -9.24360832962963 -9.06933171111111 -1.11344033572407 -2.64934101297222 -1.76479408413333 -4.52961683518518 -4.28119229814815 -7.85359167222222 -1.97580894902278 -1.48969441053704 -0.934610022231481 -5.01331630185185 -2.8204453962963 -6.94658851666667 -1.80953076347593 -2.40858102441111 -2.672417506975 -6.60431336111111 -8.09459436666667 -7.77173388518518 -2.45230350925926 -2.89592148148148 -2.45230350925926 -2.89592148148148 -5.09587701296296 -4.90485807222222 -2.64461031111111 -3.77909862407407 -7.57314813888889 -8.0112703962963 -3.55348902222222 -2.96324982777778 -5.51742083518519 -2.19325527777778 -2.93160844027407 -3.30397299274074 -5.40668777037037 -2.65134294244444 -4.86549897222222 -4.95927371666667 -4.55317917037037 -7.65387905555556 -4.58255021296296
"67" 12 "LAYING" 0.181954124 -2.00741668002167 -2.64472775016667 -9.5531868 -9.49072009333333 -9.483338435 -3.89316351 0.8033788345 -1.299091859 -9.43416460283333 -9.74396492666667 -9.596439555 0.0854295393833333 -0.50815667557 -1.9012136756975 -9.69276283333333 -9.62639526833333 -9.70629308166667 -2.79958887407167 -5.59414774353333 0.14519184795 -9.66090742 -9.53873893833333 -9.50157442166667 -5.21424317956667 -3.94728599603333 -4.84369871188167 -9.671982025 -9.65900370833333 -9.69953929666667 -9.482046755 -9.39343559733333 -9.482046755 -9.39343559733333 -9.69843834166667 -9.62580915166667 -9.308405935 -9.35725715833333 -9.71067768833333 -9.62012018333333 -9.56248487666667 -9.51265971 -9.54724801666667 -9.55207641833333 -9.506400405 -9.48380833666667 -2.99716257148333 -0.49385518993 -0.886313477283333 -9.68742758833333 -9.63223332 -9.67149695166667 -9.72820011166667
"68" 12 "SITTING" 0.275007224901961 -2.36228476150706 -3.2381084254902 -9.82568781960784 -9.2858124 -9.39661889019608 0.926228975490196 -1.49773680868235 -1.93723425633333 -9.85203642352941 -9.63641979215686 -9.56208629607843 0.0771277656078431 -0.86145414917451 -1.21599699738745 -9.76494200784314 -9.64047461568627 -9.7911346627451 -2.99719913529412 -5.38397480235294 -0.0972465188823529 -9.74425351960784 -9.60497127647059 -9.51552533137255 -6.66213582745098 -4.09952767094118 -5.40315642264706 -9.77329927254902 -9.79347830784314 -9.77138953921569 -9.52176621372549 -9.47517100196078 -9.52176621372549 -9.47517100196078 -9.74734489803922 -9.72745892745098 -9.41907240784314 -9.46769241568627 -9.80392337647059 -9.78260535882353 -9.7966614372549 -9.42768016862745 -9.54626628823529 -9.8399947745098 -9.26033975686275 -9.35916958235294 -1.18639341098373 -2.30627202743922 -1.75074886896078 -9.77109887058823 -9.64236191372549 -9.75551564117647 -9.77980349019608
"69" 12 "STANDING" 0.277405834918033 -2.68045388509672 -2.66825505008197 -9.81243992459016 -9.23140254098361 -9.21434554159016 0.957317821803279 -2.1886535557377 -1.78599627649115 -9.85314210491803 -9.70482614590164 -9.39534099016393 0.0379582180655738 -0.978724068430984 -1.71677350987574 -9.72440195081967 -9.53203115409836 -9.75556976885246 -2.91653940329508 -5.18712634028033 -0.135039353655738 -8.83655251803279 -9.41469207540984 -9.50364757540984 -5.15886902583443 -3.7897815689623 -4.74999188009836 -9.55415641803279 -9.71195487377049 -9.73689389672131 -9.41459935081967 -9.35232945245902 -9.41459935081967 -9.35232945245902 -9.68790683278688 -9.62678857213115 -8.88101372786885 -8.52271618032787 -9.69289973606557 -9.61923171967213 -9.76469472295082 -9.32775677704918 -9.47178200163934 -9.83647207377049 -9.22852028360656 -9.16902918360656 -1.01999089823607 -2.36788408979836 -1.04137452021475 -9.71971634098361 -9.5329178 -9.71122527868853 -9.75581439016393
"70" 12 "WALKING" 0.2771286656 -2.393062635782 -4.796134476 -3.246093299798 -3.03007229835 -4.106060626 0.9668735148 -1.559834498 -3.608428788 -9.7911312 -9.646191738 -9.502762272 -1.438013078892 -1.88471053974 -2.0321259179 -1.6917495707 -2.4463010982522 -5.12276838 -2.9880574854598 -3.29388824542 -0.304541283418 -5.462634706 -4.494013978 -3.760764072 -2.96615803644 -1.888653955842 -1.79106233077 -3.908072382 -5.81290691 -4.806421996 -4.179306502106 -3.064470226 -4.179306502106 -3.064470226 -2.169528587424 -1.64382911364 -3.69763107 -4.132083408 -5.174937754 -5.488904506 -2.867470120902 -2.323588269692 -4.223253002 -3.362351712 -2.68094120914 -4.521466944 -2.967865163 -0.096164373906 -0.09194960226 -2.2616564642 -2.9773039939782 -4.913861728 -1.60049481812
"71" 12 "WALKING_DOWNSTAIRS" 0.281521097391304 -2.61867480556957 -3.7166301326087 -1.2885692696087 -1.23391892956522 -4.25017413478261 0.949861980652174 -1.78702175434783 -4.42635746956522 -9.59504017391304 -9.43298428260869 -9.35399348043478 -1.71542211002391 -1.47450264913478 -1.40770848056739 -1.13752385221739 -1.30209446895652 -4.98655793478261 -2.41585264043478 -1.7436445905587 -0.328517059297826 -4.09064288043478 -4.7628774326087 -3.47989494130435 -1.56636910245217 -2.29857820531522 -2.00838631365217 -3.3269080285 -5.17479109130435 -4.16752950630435 -1.47254079768913 -0.671762469065217 -1.47254079768913 -0.671762469065217 -2.30707994615217 -1.17818996246522 -2.4942022099913 -3.31043714715957 -4.42831079130435 -4.58521992586957 -1.5143479173413 -1.466051387 -4.02121221521739 -1.19208243747826 -1.46091531980435 -4.8739012673913 -3.44400915652174 -1.0871533230087 -0.243793997565217 -1.34999291447826 -1.82666939800435 -4.51614324565217 -1.97075045073913
"72" 12 "WALKING_UPSTAIRS" 0.272970338653846 -3.51848697320192 -3.88247814230769 -2.90149192307692 -2.32447771212115 -4.36697425576923 0.938371473269231 -2.59144202692308 -1.29261318899808 -9.60246289807692 -9.41378352307692 -9.38071183269231 -1.17350104349808 -1.72637629638654 -1.72621590329423 -3.59856972115385 -3.91867441305769 -7.19336352692308 -2.48163835671538 -1.94019660957692 -0.391635617926923 -5.40739942436538 -5.22949798269231 -3.49614606153846 -2.14325526284615 -2.47239612412308 -2.63403330417885 -5.49999188461539 -7.61195612692308 -6.06412096538462 -2.29183927115385 -2.85844036153846 -2.29183927115385 -2.85844036153846 -4.32469300961538 -3.29827968269231 -3.16561585961538 -5.26782899464038 -6.74972132307692 -7.13406712307692 -3.21447925192308 -2.45355307399423 -5.60841212692308 -2.78929748076923 -2.88674995814423 -4.18599992115385 -4.35417967692308 -2.85827894116731 -3.33500502559231 -3.85843754230769 -3.82956459807692 -6.87929868653846 -3.9060122
"73" 13 "LAYING" 0.276716360483871 -1.9343186336129 -2.18563959590323 -9.68891989354839 -9.36431820483871 -9.50392995483871 -1.92214363548387 0.656400944354839 0.598884988709677 -9.57875244677419 -9.61432007258064 -9.59892863709677 -0.0132815745 -0.319479106959677 -2.25207793362532 -9.8541995 -9.80152342903226 -9.83070657419355 -2.43853726050142 -6.18980986569355 0.117819614790323 -9.72143470322581 -9.6270462 -9.67350513709677 -6.27079784516129 -3.99645900806452 -5.14682370820968 -9.81404742903226 -9.78854747419355 -9.89801549193548 -9.60517768225806 -9.47944746612903 -9.60517768225806 -9.47944746612903 -9.85467853870968 -9.80066243387097 -9.44303111935484 -9.44687480967742 -9.8544626483871 -9.75113305645161 -9.74716920483871 -9.65843757258065 -9.66295582741935 -9.66960088387097 -9.32946199193548 -9.45852135806452 -3.32586282114516 -1.53169612612903 -0.808459278932258 -9.85199684354839 -9.80375137419355 -9.80994601935484 -9.8707817516129
"74" 13 "SITTING" 0.274328499591837 -1.7843531148551 -2.50957516612245 -9.89546275306122 -9.38967741632653 -9.43083191959184 0.92557651244898 -1.32725783891837 -0.188511063571429 -9.81379112653061 -9.51353064693878 -9.41282908836735 -0.0332279601428571 -0.569582327904082 -2.54002623278367 -9.92827264081633 -9.84267557755102 -9.87612090204082 -2.69185809304082 -5.94296582069388 -0.230698826346939 -9.85844263265306 -9.79668456122449 -9.66896414285714 -5.92137303673469 -3.8443075755102 -5.2696791017898 -9.91371016938776 -9.91773350204082 -9.89861382040816 -9.57690563673469 -9.42438532428571 -9.57690563673469 -9.42438532428571 -9.89497838979592 -9.88813098163265 -9.51142644081633 -9.63940591428571 -9.92604304489796 -9.91414934897959 -9.90135477755102 -9.59673916122449 -9.72691080612245 -9.89410582653061 -9.41350886734694 -9.39845439755102 -1.39040734287755 -1.44176000179592 -0.55723271722449 -9.92678212653061 -9.83914101836735 -9.85261204693878 -9.9368217
"75" 13 "STANDING" 0.277758431052632 -2.79185032823333 -2.32218058596491 -9.91020759298246 -9.49422439473684 -9.67538031754386 0.942695296842105 -2.39943146315789 -0.855757056140351 -9.92232401754386 -9.74681225789474 -9.76827157368421 0.0758630962280702 -1.03722612891544 -1.90838651788702 -9.87636104210526 -9.77704172105263 -9.86926242631579 -3.20930837447895 -6.8379423021579 0.0660851095087719 -9.55577395789474 -9.71721755964912 -9.73436596140351 -5.54155443508772 -4.13637911809649 -5.3926078122807 -9.78465124561403 -9.80982661403509 -9.85177042982456 -9.71564243157895 -9.68519673859649 -9.71564243157895 -9.68519673859649 -9.8680002754386 -9.81865616666667 -9.5782537245614 -9.44980198421053 -9.83637634912281 -9.76197659649123 -9.89425965614035 -9.59427618245614 -9.7756730122807 -9.91817705263158 -9.47179813157895 -9.64048080877193 -1.65167469844912 -2.10960042158421 -1.31397648513684 -9.88198276666667 -9.77752775438596 -9.8460855877193 -9.88185112807018
"76" 13 "WALKING" 0.275883130350877 -3.20614900635263 -3.3799794405614 -3.46980394210526 -1.01427374892281 -4.01152028978947 0.910855709298246 -2.83658580877193 -1.44429025182456 -9.7254492245614 -9.60899845614035 -9.48637587719298 -1.41822623754386 -1.38640905559649 -1.95598248387719 -3.27036978275263 -1.94922862268246 -3.74633172105263 -2.8843812401807 -3.270260138 -0.276346457401053 -3.89251498894737 -3.42962295263158 -3.63369948070175 -2.05025895108421 -2.1793898184386 -2.61658143152632 -3.66699026182456 -4.80234202008772 -4.08108933859649 -3.50875409473684 -2.92546377017544 -3.50875409473684 -2.92546377017544 -3.26660996994737 -2.78938206267719 -2.27136978210526 -2.78414969385965 -3.03508210175439 -3.59973680085965 -3.35030121052632 -0.807250201052632 -3.41872143824561 -3.53299848947368 -1.48619345978947 -4.02006107845088 -2.76038398421053 -1.5667013326386 -0.466371425936842 -3.00160585332632 -1.42708041289474 -3.86579649473684 -3.17555516250351
"77" 13 "WALKING_DOWNSTAIRS" 0.294907553404255 -2.70801813945745 -4.2760235916383 -1.71435702517234 -1.56989573319255 -2.90975231117021 0.941875619787234 -2.11555112553192 -1.05665259672191 -9.52643084042553 -9.2854437106383 -8.93962984042553 -0.992729225125532 -1.94462128119149 -2.38127626770213 -2.04243237151064 -2.1351055067234 -3.32581692553191 -3.19892176314894 -2.00542448006383 -0.727244996368511 -4.76886394042553 -2.79696465557447 -3.22774082765957 -1.3990124952766 -2.18352299015957 -1.76327547169787 -4.63736674255319 -3.44041972825532 -4.08221228723404 -1.82287275126809 -1.54962544017021 -1.82287275126809 -1.54962544017021 -2.88341939557447 -1.52998710382128 -2.51874653504255 -2.8139657203617 -3.51070882553191 -3.88834471095745 -1.67949788064043 -1.76052878006383 -2.27911285419787 -2.34506049325532 -2.59705409334043 -2.84509416208468 -4.0338856 -2.39556101080851 -0.856709872076596 -2.28395910824468 -2.99812712669362 -3.31316105713191 -2.33893819373432
"78" 13 "WALKING_UPSTAIRS" 0.258203939581818 -2.86133210798745 -3.02878451454545 -2.96284597454545 -1.42233236367273 -3.39375033781818 0.847634313454545 -3.57404501636364 -3.38843831950727 -9.46441502363636 -9.22054968727273 -9.10271096181818 -1.44344894845455 -2.1350374314 -2.43182269564727 -4.87325539818182 -4.21990492545455 -6.60921263636364 -2.60800459861818 -1.71740961779818 -0.748178983643636 -5.41066687090909 -4.03572169636364 -2.82893554534545 -2.44233698459273 -2.39339169507636 -2.23775069412727 -6.31037584 -6.78805915818182 -5.50880346909091 -2.74265827828545 -3.26339622181818 -2.74265827828545 -3.26339622181818 -4.56190454 -4.51225931090909 -2.65149995166182 -4.15658606181818 -6.31964902181818 -6.69216383090909 -3.82460736363636 -1.60857336278182 -4.20497835454545 -2.66081292363636 -1.39138293841818 -3.14664782896855 -4.80080060363636 -3.05930152392727 -3.28764446696364 -5.06212135636364 -3.98232166727273 -6.31496434363636 -5.14337759454545
"79" 14 "LAYING" 0.0301632474509804 -2.32556313219608 -2.53044865190392 -9.28202958627451 -9.09697040980392 -9.07886909992157 -2.94480394039216 0.48539692745098 0.83656291 -8.9098201772549 -9.4877486372549 -9.19055288098039 0.098140384845098 -0.862672730501961 -1.96846272974863 -9.71473557058824 -9.6812761745098 -9.72431855490196 -2.65363685768627 -5.43030293333333 0.149124058235294 -9.57221015098039 -9.32499780588235 -9.52296965294118 -4.65256648431373 -3.91597682579216 -5.00776390768627 -9.70274962745098 -9.68042893529412 -9.79711372941176 -9.11236212019608 -8.89046512156863 -9.11236212019608 -8.89046512156863 -9.72576392941176 -9.66450909019608 -9.04665418431373 -9.13433185882353 -9.75621183137255 -9.64009921960784 -9.33936178235294 -9.30366906078431 -9.45289551176471 -9.17208872733333 -9.18265722745098 -9.05111267921569 -4.61962516470588 -2.24070145355686 -1.34421209870588 -9.72010709215686 -9.69342124313726 -9.68593195686275 -9.73491388039216
